subID,alpha,theta,gamma,w,nll
212,1.0,1.04,1.0,-1.0,209.94418931242046
233,0.99,1.5,0.66,-0.07,276.12150763614227
189,1.0,1.5,0.79,-0.12,292.84636233370696
172,1.0,1.5,1.0,0.48,231.87857511534497
216,0.48,0.87,0.88,0.28,355.0658120397783
190,1.0,0.55,0.88,1.0,175.86197634238462
232,0.52,1.5,0.58,0.19,197.90679757598951
188,0.1,1.12,0.28,-0.32,327.96967370412165
250,1.0,1.5,0.59,0.68,278.99562377263646
229,1.0,1.0,1.0,-0.34,285.9784752760024
209,0.39,1.37,0.94,1.0,315.3517107064527
176,1.0,1.28,0.68,1.0,194.78186818236304
239,0.52,1.5,0.38,-0.02,197.3734279337563
195,0.41,0.77,0.62,0.32,255.75633504079624
179,0.49,1.5,0.63,-0.82,266.6120656949321
199,0.06,1.4,0.0,-0.32,359.40780430424275
192,0.13,0.22,0.68,-0.03,232.81757327658033
182,0.59,0.54,0.32,0.29,224.57895767549658
220,0.36,1.0,1.0,-0.29,181.99535277682057
244,0.48,1.5,0.31,-0.2,346.1306787804424
186,0.48,0.48,0.83,0.0,357.49791895303434
205,0.7,1.5,0.81,1.0,178.2095390973394
206,0.11,0.96,0.84,0.01,291.03001813005574
240,1.0,0.75,0.94,1.0,235.1657218866709
241,0.02,0.67,0.06,-0.12,338.80704411831937
238,0.1,1.05,0.32,-0.05,199.53930614572332
230,1.0,0.54,0.45,0.11,332.83916331157343
207,1.0,1.5,1.0,-0.71,215.91384446527158
228,0.02,1.0,0.0,0.03,267.5666916865608
204,0.15,0.68,0.84,1.0,281.5100062408537
184,0.08,0.61,0.72,-0.13,362.1147007828889
194,0.0,0.46,0.0,0.28,401.640928040177
246,0.44,1.5,1.0,1.0,157.90048841485418
242,0.21,1.5,0.84,0.4,452.28228628430406
214,0.61,0.42,0.74,0.48,268.7565104534272
202,0.63,1.27,0.37,-0.51,299.06924032091354
208,0.6,0.58,1.0,1.0,197.50409524019392
178,0.25,1.5,1.0,-0.32,270.88995580884705
200,0.03,1.28,0.0,0.08,422.24590103337164
196,0.04,1.5,0.0,-0.72,497.875116392188
210,0.0,0.55,0.0,0.26,352.1268702509531
234,0.26,0.74,0.52,-0.05,279.73771718759
180,1.0,0.18,0.73,0.43,337.4709800487434
