trial,subID,sim_choice,sim_attack,k
1,128,"[5, 6, 5, 6, 7, 7, 5, 6, 6, 7]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1
1,129,"[4, 5, 3, 3, 5, 4, 4, 5, 3, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,130,"[3, 3, 5, 3, 3, 3, 5, 3, 4, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,131,"[4, 5, 7, 7, 1, 3, 3, 3, 2, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
1,132,"[7, 8, 7, 8, 7, 7, 8, 9, 7, 7]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]",1
1,133,"[4, 3, 5, 4, 2, 6, 5, 3, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,134,"[5, 6, 2, 6, 6, 6, 7, 7, 2, 4]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",1
1,135,"[5, 2, 3, 5, 5, 2, 5, 5, 3, 3]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",1
1,136,"[2, 4, 4, 7, 5, 4, 3, 5, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,137,"[6, 5, 6, 5, 5, 6, 2, 3, 4, 4]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1
1,138,"[5, 5, 6, 7, 4, 4, 6, 5, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,139,"[1, 5, 2, 2, 4, 3, 2, 3, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,140,"[7, 5, 2, 5, 3, 4, 4, 6, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,141,"[5, 6, 7, 5, 4, 6, 6, 6, 6, 6]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
