trial,subID,sim_choice,sim_attack,k
1,173,"[8, 2, 3, 4, 1, 1, 2, 2, 4, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,174,"[7, 7, 7, 6, 8, 5, 7, 5, 6, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,175,"[7, 6, 4, 1, 5, 3, 7, 5, 5, 7]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,176,"[4, 1, 1, 1, 2, 2, 4, 3, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,177,"[7, 3, 6, 7, 3, 2, 5, 4, 3, 4]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
1,178,"[7, 5, 6, 7, 8, 5, 6, 5, 6, 7]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",1
1,179,"[5, 3, 4, 7, 3, 4, 7, 6, 6, 3]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",1
1,180,"[5, 7, 8, 8, 4, 6, 6, 2, 7, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,181,"[6, 5, 6, 7, 8, 5, 5, 5, 7, 3]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
1,182,"[2, 6, 3, 3, 7, 4, 2, 2, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,183,"[4, 1, 3, 1, 1, 2, 1, 2, 1, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,184,"[3, 4, 2, 3, 4, 2, 2, 3, 7, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1
1,185,"[6, 4, 5, 5, 6, 6, 3, 3, 4, 5]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
1,186,"[6, 7, 5, 5, 3, 6, 6, 2, 3, 4]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 0]",1
1,187,"[1, 2, 4, 3, 3, 1, 4, 7, 4, 3]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
1,188,"[5, 7, 7, 6, 6, 7, 8, 5, 5, 8]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
1,189,"[1, 3, 7, 7, 3, 5, 1, 3, 2, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,190,"[2, 3, 1, 1, 2, 4, 6, 3, 3, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,191,"[5, 4, 5, 6, 6, 6, 6, 4, 6, 7]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
1,192,"[5, 6, 6, 2, 6, 6, 7, 5, 7, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
1,193,"[1, 7, 2, 4, 3, 2, 2, 5, 2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,194,"[5, 3, 4, 6, 7, 5, 6, 6, 4, 4]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",1
1,195,"[2, 2, 1, 1, 4, 4, 4, 4, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,196,"[4, 4, 7, 4, 3, 5, 7, 5, 7, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
1,197,"[3, 1, 5, 1, 4, 1, 4, 3, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,198,"[4, 8, 5, 7, 6, 1, 2, 2, 3, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,199,"[6, 8, 6, 7, 7, 8, 5, 7, 7, 7]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,200,"[5, 7, 6, 4, 7, 5, 4, 5, 3, 6]","[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,201,"[4, 5, 4, 4, 4, 5, 4, 5, 5, 4]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
1,202,"[2, 7, 7, 8, 7, 7, 4, 7, 7, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
