trial,subID,sim_choice,sim_attack,k
1,163,"[7, 4, 4, 1, 2, 2, 1, 3, 2, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,164,"[7, 8, 6, 7, 8, 7, 8, 6, 8, 8]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",1
1,165,"[1, 5, 5, 2, 4, 2, 3, 1, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,166,"[2, 4, 3, 4, 4, 5, 5, 4, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,167,"[7, 8, 6, 5, 7, 9, 7, 7, 7, 9]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0]",1
1,168,"[4, 5, 3, 1, 2, 3, 6, 5, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
1,169,"[6, 4, 7, 3, 6, 6, 5, 7, 6, 5]","[1, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1
1,170,"[5, 6, 6, 6, 6, 7, 6, 6, 5, 6]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",1
1,171,"[1, 6, 2, 1, 3, 6, 5, 5, 4, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,172,"[1, 2, 4, 4, 1, 1, 4, 9, 7, 2]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,173,"[6, 4, 6, 6, 4, 7, 5, 6, 6, 5]","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",1
1,174,"[4, 5, 7, 6, 5, 7, 5, 5, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,175,"[1, 5, 4, 7, 3, 4, 2, 7, 2, 2]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
1,176,"[4, 4, 1, 3, 3, 4, 4, 7, 1, 6]","[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1
1,177,"[4, 4, 3, 1, 4, 4, 4, 5, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,178,"[7, 8, 6, 5, 2, 7, 7, 7, 6, 6]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 1]",1
1,179,"[4, 4, 6, 5, 4, 2, 8, 4, 1, 6]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",1
1,180,"[6, 5, 4, 7, 4, 7, 4, 5, 7, 5]","[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",1
1,181,"[2, 5, 7, 7, 2, 1, 1, 3, 1, 4]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
1,182,"[1, 2, 2, 1, 6, 1, 1, 4, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,183,"[4, 5, 2, 1, 3, 5, 4, 5, 6, 2]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,184,"[1, 5, 5, 5, 4, 3, 5, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,185,"[6, 8, 5, 5, 4, 5, 4, 5, 5, 6]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",1
1,186,"[7, 5, 6, 6, 5, 5, 8, 4, 4, 6]","[0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",1
1,187,"[4, 5, 3, 1, 3, 5, 4, 4, 5, 5]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,188,"[7, 7, 6, 5, 7, 7, 7, 4, 6, 4]","[0, 1, 1, 0, 0, 1, 1, 0, 0, 0]",1
1,189,"[4, 4, 5, 5, 3, 5, 6, 4, 4, 5]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,190,"[4, 3, 8, 5, 4, 5, 3, 4, 3, 5]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
1,191,"[4, 4, 4, 7, 7, 5, 4, 7, 7, 3]","[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",1
1,192,"[5, 4, 5, 2, 4, 6, 5, 3, 7, 4]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
1,193,"[5, 7, 5, 6, 6, 4, 5, 5, 6, 5]","[1, 1, 1, 1, 1, 0, 1, 0, 0, 1]",1
1,194,"[3, 4, 4, 6, 3, 2, 4, 5, 4, 7]","[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",1
1,195,"[3, 2, 5, 2, 3, 3, 2, 3, 2, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,196,"[2, 2, 2, 1, 1, 3, 2, 6, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,197,"[6, 7, 7, 8, 7, 8, 8, 7, 7, 8]","[0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",1
1,198,"[5, 2, 6, 3, 2, 2, 6, 2, 1, 3]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
1,199,"[2, 3, 2, 1, 2, 3, 5, 2, 3, 3]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
1,200,"[6, 1, 1, 1, 5, 4, 5, 2, 5, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,201,"[4, 6, 7, 7, 6, 5, 4, 6, 5, 7]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
