,block,trial,room,subID,attack,selfBlame,jointMoney,partnerStep,playerStep,prediction,step_rt,predatorType,player_partner_diff,finalStep,playerID,confidence,partnerBlame,abs_pred_error,predator,outcome,abs_player_pred_diff,log_step_rt,partner_changed,partner_changed_rel,player_change,future_step_rt,player_change_rel
173,1,14,2,3,False,0.75,98,6,7,5,3.149099349975586,0,1,7,1,70,0.25,1,safe,harvest,2,1.1471164913117706,1.0,1.0,2.0,4.415899753570557,-2.0
176,1,15,2,2,False,0.5,128,9,7,8,2.1063947677612305,0,-2,8,0,80,0.75,1,safe,harvest,1,0.7449778452248069,2.0,-2.0,2.0,3.9539077281951904,2.0
177,1,15,2,3,False,0.75,128,7,9,5,4.415899753570557,0,2,8,1,70,0.5,2,safe,harvest,4,1.4852116079858235,1.0,1.0,0.0,3.857798337936402,-0.0
180,1,16,2,2,False,0.5,162,9,9,9,3.9539077281951904,0,0,9,0,80,0.5,0,safe,harvest,0,1.3747043881572596,0.0,-0.0,0.0,2.644498825073242,-0.0
181,1,16,2,3,False,0.5,162,9,9,7,3.857798337936402,0,0,9,1,70,0.5,2,safe,harvest,2,1.3500966419759337,2.0,2.0,0.0,4.324300289154053,-0.0
184,1,17,2,2,True,0.5,-20,9,9,9,2.644498825073242,0,0,9,0,80,0.5,0,safe,captured,0,0.9724815672330982,0.0,0.0,-2.0,1.8309956789016724,0.0
185,1,17,2,3,True,0.5,-20,9,9,9,4.324300289154053,0,0,9,1,70,0.5,0,safe,captured,0,1.4642503444410306,0.0,0.0,-1.0,4.465800285339356,0.0
188,1,18,2,2,False,0.5,128,8,7,5,1.8309956789016724,0,-1,8,0,80,0.5,3,safe,harvest,2,0.6048599057232713,-1.0,-0.0,2.0,2.677798033,2.0
189,1,18,2,3,False,0.5,128,7,8,5,4.465800285339356,0,1,8,1,70,0.5,2,safe,harvest,3,1.4964484335061239,-2.0,-0.0,1.0,3.066200256347656,-1.0
192,1,19,2,2,False,0.5,162,9,9,9,2.677798033,0,0,9,0,80,0.5,0,safe,harvest,0,0.984994827322653,1.0,-1.0,0.0,3.157403945922852,-0.0
193,1,19,2,3,False,0.5,162,9,9,8,3.066200256347656,0,0,9,1,70,0.5,1,safe,harvest,1,1.1204390934985626,2.0,2.0,0.0,4.341300010681152,-0.0
196,1,20,2,2,False,0.5,162,9,9,9,3.157403945922852,0,0,9,0,80,0.5,0,safe,harvest,0,1.1497501538527373,0.0,0.0,0.0,2.665199279785156,-0.0
197,1,20,2,3,False,0.5,162,9,9,9,4.341300010681152,0,0,9,1,70,0.5,0,safe,harvest,0,1.4681738448902777,0.0,0.0,0.0,5.258200645446777,-0.0
200,1,21,2,2,True,0.5,-20,9,9,9,2.665199279785156,0,0,9,0,80,0.5,0,safe,captured,0,0.9802788314770159,0.0,0.0,-2.0,1.9352948665618896,0.0
201,1,21,2,3,True,0.5,-20,9,9,9,5.258200645446777,0,0,9,1,70,0.5,0,safe,captured,0,1.6597888856113328,0.0,0.0,0.0,2.482800245285034,-0.0
204,1,22,2,2,False,0.25,128,9,7,7,1.9352948665618896,0,-2,8,0,80,1.0,2,safe,harvest,0,0.6602597006923034,0.0,0.0,2.0,2.6694986820220947,2.0
205,1,22,2,3,False,1.0,128,7,9,9,2.482800245285034,0,2,8,1,70,0.25,2,safe,harvest,0,0.9093870543510701,-2.0,-0.0,0.0,3.016400098800659,-0.0
208,1,23,2,2,True,0.75,-20,9,9,-1,2.6694986820220947,0,0,9,0,80,0.5,10,safe,captured,10,0.9818906952408419,0.0,-0.0,0.0,2.394097089767456,-0.0
209,1,23,2,3,True,0.5,-20,9,9,9,3.016400098800659,0,0,9,1,70,0.75,0,safe,captured,0,1.1040641001008495,2.0,2.0,0.0,2.4415998458862305,-0.0
212,1,24,2,2,True,0.5,-20,9,9,6,2.394097089767456,0,0,9,0,80,0.5,3,safe,captured,3,0.8730061617718504,0.0,0.0,-2.0,2.694398880004883,0.0
213,1,24,2,3,True,0.5,-20,9,9,7,2.4415998458862305,0,0,9,1,70,0.5,2,safe,captured,2,0.892653498988008,0.0,0.0,-5.0,2.2158992290496826,0.0
216,1,25,2,2,True,0.75,-20,4,7,5,2.694398880004883,0,3,6,0,80,0.5,1,safe,captured,2,0.9911751293906367,-5.0,-0.0,-3.0,2.1021950244903564,3.0
217,1,25,2,3,True,0.5,-20,7,4,9,2.2158992290496826,0,-3,6,1,70,0.75,2,safe,captured,5,0.7956582935954937,-2.0,-0.0,5.0,3.083099603652954,5.0
220,1,26,2,2,False,0.0,98,9,4,3,2.1021950244903564,0,-5,7,0,80,1.0,6,safe,harvest,1,0.7429820485935257,5.0,5.0,4.0,2.139695882797241,4.0
221,1,26,2,3,False,1.0,98,4,9,6,3.083099603652954,0,5,7,1,70,0.0,2,safe,harvest,3,1.1259354557622754,-3.0,3.0,0.0,2.632601022720337,-0.0
224,1,27,2,2,True,0.5,-20,9,8,9,2.139695882797241,0,-1,9,0,80,0.5,0,safe,captured,1,0.7606637080926469,0.0,-0.0,-2.0,1.7351959943771362,-2.0
225,1,27,2,3,True,0.5,-20,8,9,7,2.632601022720337,0,1,9,1,70,0.5,1,safe,captured,2,0.9679723394920915,4.0,4.0,0.0,3.782999038696289,-0.0
228,1,28,2,2,True,0.5,-20,9,6,6,1.7351959943771362,0,-3,8,0,80,0.5,3,safe,captured,0,0.5511203720776189,0.0,-0.0,3.0,2.4565978050231934,3.0
229,1,28,2,3,True,0.5,-20,6,9,6,3.782999038696289,0,3,8,1,70,0.5,0,safe,captured,3,1.3305170915393847,-2.0,-2.0,-3.0,2.649698257446289,3.0
232,1,29,2,2,True,0.75,-20,6,9,9,2.4565978050231934,0,3,8,0,80,0.0,3,safe,captured,0,0.8987773866205419,-3.0,3.0,-5.0,1.347198247909546,5.0
233,1,29,2,3,True,0.0,-20,9,6,5,2.649698257446289,0,-3,8,1,70,0.75,4,safe,captured,1,0.9744457684003986,3.0,3.0,3.0,5.133003234863281,3.0
122,2,1,2,2,False,0.5,18,2,3,3,1.4221975803375244,1,1,3,0,80,0.5,1,dangerous,harvest,0,0.35220326711407146,,,1.0,2.7986984252929688,-1.0
123,2,1,2,3,False,0.5,18,3,2,5,2.9750986099243164,1,-1,3,1,70,0.5,2,dangerous,harvest,3,1.0902771846413177,,,2.0,2.0836000442504883,2.0
126,2,2,2,2,False,0.5,32,4,4,4,2.7986984252929688,1,0,4,0,80,0.5,0,dangerous,harvest,0,1.029154460996128,2.0,2.0,1.0,2.135494947433472,-0.0
127,2,2,2,3,False,0.5,32,4,4,3,2.0836000442504883,1,0,4,1,70,0.5,1,dangerous,harvest,1,0.7340971881264152,1.0,-1.0,-1.0,2.2494001388549805,0.0
130,2,3,2,2,True,0.75,-20,3,5,5,2.135494947433472,1,2,4,0,80,0.25,2,dangerous,captured,0,0.7586984453089815,-1.0,-0.0,-2.0,1.3138983249664309,2.0
131,2,3,2,3,True,0.25,-20,5,3,6,2.2494001388549805,1,-2,4,1,70,0.75,1,dangerous,captured,3,0.8106635757175683,1.0,0.0,0.0,3.265897989273072,0.0
134,2,4,2,2,False,0.5,18,3,3,3,1.3138983249664309,1,0,3,0,80,0.5,0,dangerous,harvest,0,0.27299853880862074,0.0,0.0,0.0,1.3012982606887815,-0.0
135,2,4,2,3,False,0.5,18,3,3,5,3.265897989273072,1,0,3,1,70,0.5,2,dangerous,harvest,2,1.183534759912612,-2.0,2.0,1.0,2.983398438,-0.0
138,2,5,2,2,True,0.5,-20,4,3,3,1.3012982606887815,1,-1,4,0,80,1.0,1,dangerous,captured,0,0.26336242820456995,1.0,0.0,0.0,1.493196964263916,0.0
139,2,5,2,3,True,1.0,-20,3,4,5,2.983398438,1,1,4,1,70,0.5,2,dangerous,captured,1,1.0930630661738368,0.0,0.0,-1.0,3.083000421524048,1.0
142,2,6,2,2,False,0.5,18,3,3,3,1.493196964263916,1,0,3,0,80,0.5,0,dangerous,harvest,0,0.4009194350157188,-1.0,1.0,0.0,1.5848970413208008,-0.0
143,2,6,2,3,False,0.5,18,3,3,3,3.083000421524048,1,0,3,1,70,0.5,0,dangerous,harvest,0,1.125903285629287,0.0,0.0,0.0,1.5667003393173218,-0.0
146,2,7,2,2,False,0.5,18,3,3,4,1.5848970413208008,1,0,3,0,80,0.5,1,dangerous,harvest,1,0.460519447062148,0.0,0.0,0.0,1.4555976390838623,-0.0
147,2,7,2,3,False,0.5,18,3,3,3,1.5667003393173218,1,0,3,1,70,0.5,0,dangerous,harvest,0,0.4489717129981973,0.0,0.0,0.0,1.5583994388580322,-0.0
150,2,8,2,2,True,0.5,-20,3,3,3,1.4555976390838623,1,0,3,0,80,0.5,0,dangerous,captured,0,0.37541656480062424,0.0,0.0,0.0,1.9270951747894287,-0.0
151,2,8,2,3,True,0.5,-20,3,3,3,1.5583994388580322,1,0,3,1,70,0.5,0,dangerous,captured,0,0.4436592938303708,0.0,0.0,0.0,1.975399374961853,-0.0
154,2,9,2,2,False,0.5,18,3,3,3,1.9270951747894287,1,0,3,0,80,0.5,0,dangerous,harvest,0,0.6560137783472051,0.0,0.0,0.0,1.622496247291565,-0.0
155,2,9,2,3,False,0.5,18,3,3,3,1.975399374961853,1,0,3,1,70,0.5,0,dangerous,harvest,0,0.6807705930809119,0.0,0.0,0.0,2.091299533843994,-0.0
158,2,10,2,2,False,0.5,18,3,3,3,1.622496247291565,1,0,3,0,80,0.5,0,dangerous,harvest,0,0.48396585667606185,0.0,0.0,1.0,2.010394573,-0.0
159,2,10,2,3,False,0.5,18,3,3,3,2.091299533843994,1,0,3,1,70,0.5,0,dangerous,harvest,0,0.7377856592757972,0.0,0.0,0.0,1.4998997449874878,-0.0
162,2,11,2,2,False,0.75,32,3,4,3,2.010394573,1,1,4,0,80,0.0,0,dangerous,harvest,1,0.6983310077808084,0.0,0.0,-1.0,1.4763973951339722,1.0
163,2,11,2,3,False,0.0,32,4,3,3,1.4998997449874878,1,-1,4,1,70,0.75,1,dangerous,harvest,0,0.4053982691994861,1.0,0.0,0.0,1.4662996530532837,0.0
166,2,12,2,2,False,0.5,18,3,3,4,1.4763973951339722,1,0,3,0,80,0.5,1,dangerous,harvest,1,0.3896049278359079,0.0,0.0,0.0,1.6683965921401978,-0.0
167,2,12,2,3,False,0.5,18,3,3,4,1.4662996530532837,1,0,3,1,70,0.5,1,dangerous,harvest,1,0.38274198438713575,-1.0,1.0,0.0,1.541600227355957,-0.0
170,2,13,2,2,True,0.5,-20,3,3,3,1.6683965921401978,1,0,3,0,80,0.5,0,dangerous,captured,0,0.511863040746981,0.0,0.0,0.0,1.4763972759246826,-0.0
171,2,13,2,3,True,0.5,-20,3,3,3,1.541600227355957,1,0,3,1,70,0.5,0,dangerous,captured,0,0.43282098559852056,0.0,0.0,0.0,1.0499999523162842,-0.0
174,2,14,2,2,False,0.5,18,3,3,3,1.4763972759246826,1,0,3,0,80,0.5,0,dangerous,harvest,0,0.3896048470925425,0.0,0.0,0.0,1.3971978425979614,-0.0
175,2,14,2,3,False,0.5,18,3,3,3,1.0499999523162842,1,0,3,1,70,0.5,0,dangerous,harvest,0,0.04879011875636829,0.0,0.0,0.0,1.7253998517990112,-0.0
178,2,15,2,2,False,0.5,18,3,3,3,1.3971978425979614,1,0,3,0,80,0.5,0,dangerous,harvest,0,0.33446868985971234,0.0,0.0,0.0,2.089695692062378,-0.0
179,2,15,2,3,False,0.5,18,3,3,3,1.7253998517990112,1,0,3,1,70,0.5,0,dangerous,harvest,0,0.5454588217666384,0.0,0.0,1.0,2.507899284362793,-0.0
182,2,16,2,2,False,0.5,32,4,3,3,2.089695692062378,1,-1,4,0,80,1.0,1,dangerous,harvest,0,0.7370184534917066,1.0,0.0,0.0,1.1344996690750122,0.0
183,2,16,2,3,False,1.0,32,3,4,3,2.507899284362793,1,1,4,1,70,0.5,0,dangerous,harvest,1,0.9194454642142477,0.0,0.0,0.0,2.433399438858032,-0.0
186,2,17,2,2,False,0.25,32,4,3,3,1.1344996690750122,1,-1,4,0,80,1.0,1,dangerous,harvest,0,0.1261917335453521,0.0,-0.0,0.0,1.3261981010437012,0.0
187,2,17,2,3,False,1.0,32,3,4,3,2.433399438858032,1,1,4,1,70,0.25,0,dangerous,harvest,1,0.8892892257712146,0.0,0.0,-1.0,3.024399280548096,1.0
190,2,18,2,2,False,0.5,18,3,3,4,1.3261981010437012,1,0,3,0,80,0.5,1,dangerous,harvest,1,0.28231627807383486,-1.0,1.0,0.0,1.872594952583313,-0.0
191,2,18,2,3,False,0.5,18,3,3,3,3.024399280548096,1,0,3,1,70,0.5,0,dangerous,harvest,0,1.106712486819426,0.0,0.0,1.0,2.1501994132995605,-0.0
194,2,19,2,2,False,0.5,32,4,3,3,1.872594952583313,1,-1,4,0,80,1.0,1,dangerous,harvest,0,0.6273251441133334,1.0,0.0,1.0,1.1886988878250122,1.0
195,2,19,2,3,False,1.0,32,3,4,3,2.1501994132995605,1,1,4,1,70,0.5,0,dangerous,harvest,1,0.7655605882104103,0.0,0.0,-1.0,3.516601085662842,1.0
198,2,20,2,2,False,0.5,32,3,4,4,1.1886988878250122,1,1,4,0,80,0.25,1,dangerous,harvest,0,0.17285933738106474,-1.0,1.0,-1.0,1.176299214363098,1.0
199,2,20,2,3,False,0.25,32,4,3,3,3.516601085662842,1,-1,4,1,70,0.5,1,dangerous,harvest,0,1.257494922453398,1.0,1.0,0.0,4.066600322723389,0.0
202,2,21,2,2,False,0.5,18,3,3,5,1.176299214363098,1,0,3,0,80,0.5,2,dangerous,harvest,2,0.162373251095825,0.0,0.0,1.0,1.3178983926773071,-0.0
203,2,21,2,3,False,0.5,18,3,3,3,4.066600322723389,1,0,3,1,70,0.5,0,dangerous,harvest,0,1.4028073488536124,-1.0,1.0,1.0,2.0246999263763428,-0.0
206,2,22,2,2,False,0.5,32,4,4,4,1.3178983926773071,1,0,4,0,80,0.5,0,dangerous,harvest,0,0.27603834105796904,1.0,0.0,0.0,1.1051995754241943,-0.0
207,2,22,2,3,False,0.5,32,4,4,3,2.0246999263763428,1,0,4,1,70,0.5,1,dangerous,harvest,1,0.7054215050725842,1.0,0.0,-1.0,2.2251996994018555,0.0
210,2,23,2,2,False,0.5,32,3,4,5,1.1051995754241943,1,1,4,0,80,0.25,2,dangerous,harvest,1,0.10002592990508387,-1.0,-0.0,-1.0,0.946800172,1.0
211,2,23,2,3,False,0.25,32,4,3,4,2.2251996994018555,1,-1,4,1,70,0.5,0,dangerous,harvest,1,0.799846664130845,0.0,0.0,1.0,1.7417999505996704,1.0
214,2,24,2,2,False,0.5,32,4,3,4,0.946800172,1,-1,4,0,80,0.5,0,dangerous,harvest,1,-0.0546672196777704,1.0,1.0,1.0,1.0261000394821167,1.0
215,2,24,2,3,False,0.5,32,3,4,4,1.7417999505996704,1,1,4,1,70,0.5,1,dangerous,harvest,0,0.5549190329148473,-1.0,1.0,1.0,2.8921995162963867,-1.0
218,2,25,2,2,False,0.5,50,5,4,5,1.0261000394821167,1,-1,5,0,80,0.75,0,dangerous,harvest,1,0.025765246363870616,1.0,-1.0,-1.0,1.217898726463318,-1.0
219,2,25,2,3,False,0.75,50,4,5,4,2.8921995162963867,1,1,5,1,70,0.5,0,dangerous,harvest,1,1.0620172909543621,1.0,1.0,0.0,2.1990997791290283,-0.0
222,2,26,2,2,False,0.5,32,5,3,4,1.217898726463318,1,-2,4,0,80,0.75,1,dangerous,harvest,1,0.19712701842790964,0.0,-0.0,2.0,2.8696000576019287,2.0
223,2,26,2,3,False,0.75,32,3,5,4,2.1990997791290283,1,2,4,1,70,0.5,1,dangerous,harvest,1,0.788048085317676,-1.0,-1.0,1.0,2.6085000038146973,-1.0
226,2,27,2,2,False,0.25,72,6,5,5,2.8696000576019287,1,-1,6,0,80,0.75,1,dangerous,harvest,0,1.0541726673090916,1.0,-1.0,-1.0,0.9344998002052308,-1.0
227,2,27,2,3,False,0.75,72,5,6,4,2.6085000038146973,1,1,6,1,70,0.25,1,dangerous,harvest,2,0.9587753449427207,2.0,2.0,0.0,3.907898426055908,-0.0
230,2,28,2,2,True,0.5,-20,6,4,6,0.9344998002052308,1,-2,5,0,80,0.75,0,dangerous,captured,2,-0.06774386588511828,0.0,-0.0,0.0,1.242898703,0.0
231,2,28,2,3,True,0.75,-20,4,6,5,3.907898426055908,1,2,5,1,70,0.5,1,dangerous,captured,1,1.3629997425571654,-1.0,-1.0,-3.0,0.9912002682685852,3.0
234,2,29,2,2,True,0.5,-20,3,4,4,1.242898703,1,1,4,0,80,0.25,1,dangerous,captured,0,0.21744631524154964,-3.0,3.0,-1.0,0.6966001391410828,1.0
235,2,29,2,3,True,0.25,-20,4,3,3,0.9912002682685852,1,-1,4,1,70,0.5,1,dangerous,captured,0,-0.008838678016933072,0.0,0.0,0.0,1.5668998956680298,0.0
240,1,1,3,4,True,0.25,-20,3,2,3,2.4504005908966064,1,-1,3,0,70,0.5,0,dangerous,captured,1,0.8962515176793174,,,0.0,1.2997006177902222,0.0
241,1,1,3,5,True,0.5,-20,2,3,2,4.370299816131592,1,1,3,1,60,0.25,0,dangerous,captured,1,1.4748316145645235,,,2.0,4.304100513458252,-2.0
244,1,2,3,4,False,0.25,32,5,2,2,1.2997006177902222,1,-3,4,0,70,0.75,3,dangerous,harvest,0,0.26213394393823275,2.0,-2.0,0.0,1.599700927734375,0.0
245,1,2,3,5,False,0.75,32,2,5,3,4.304100513458252,1,3,4,1,60,0.25,1,dangerous,harvest,2,1.459568176085459,0.0,0.0,0.0,3.301400184631348,-0.0
248,1,3,3,4,True,0.5,-20,5,2,3,1.599700927734375,1,-3,4,0,70,0.75,2,dangerous,captured,1,0.46981669160796846,0.0,-0.0,1.0,1.3004004955291748,1.0
249,1,3,3,5,True,0.75,-20,2,5,4,3.301400184631348,1,3,4,1,60,0.5,2,dangerous,captured,1,1.1943466768564694,0.0,0.0,1.0,6.487399578094482,-1.0
252,1,4,3,4,False,0.25,50,6,3,4,1.3004004955291748,1,-3,5,0,70,0.75,2,dangerous,harvest,1,0.26267229050658,1.0,-1.0,0.0,1.4501007795333862,0.0
253,1,4,3,5,False,0.75,50,3,6,-1,6.487399578094482,1,3,5,1,60,0.25,4,dangerous,harvest,7,1.869861769080407,1.0,1.0,-3.0,2.6339988708496094,3.0
256,1,5,3,4,False,0.5,18,3,3,4,1.4501007795333862,1,0,3,0,70,0.5,1,dangerous,harvest,1,0.3716330571437259,-3.0,3.0,0.0,1.6167007684707642,-0.0
257,1,5,3,5,False,0.5,18,3,3,4,2.6339988708496094,1,0,3,1,60,0.5,1,dangerous,harvest,1,0.9685031746382371,0.0,0.0,4.0,3.1991002559661865,-0.0
260,1,6,3,4,False,0.5,50,7,3,5,1.6167007684707642,1,-4,5,0,70,-1.0,2,dangerous,harvest,2,0.4803875099582507,4.0,0.0,0.0,1.3497005701065063,0.0
261,1,6,3,5,False,-1.0,50,3,7,5,3.1991002559661865,1,4,5,1,60,0.5,2,dangerous,harvest,2,1.1628696002594157,0.0,0.0,-3.0,7.921299457550049,3.0
264,1,7,3,4,False,0.25,32,4,3,4,1.3497005701065063,1,-1,4,0,70,0.5,0,dangerous,harvest,1,0.2998827679279914,-3.0,3.0,0.0,1.350400686264038,0.0
265,1,7,3,5,False,0.5,32,3,4,-1,7.921299457550049,1,1,4,1,60,0.25,4,dangerous,harvest,5,2.0695552652908304,0.0,0.0,3.0,2.4504997730255127,-3.0
268,1,8,3,4,True,0.75,-20,7,3,5,1.350400686264038,1,-4,5,0,70,0.25,2,dangerous,captured,2,0.30040135305258264,3.0,-3.0,1.0,1.8667014837265008,1.0
269,1,8,3,5,True,0.25,-20,3,7,5,2.4504997730255127,1,4,5,1,60,0.75,2,dangerous,captured,2,0.8962919927437157,0.0,0.0,1.0,2.7320995330810547,-1.0
272,1,9,3,4,False,0.5,72,8,4,5,1.8667014837265008,1,-4,6,0,70,1.0,3,dangerous,harvest,1,0.6241729608953872,1.0,-1.0,0.0,1.7663010358810425,0.0
273,1,9,3,5,False,1.0,72,4,8,5,2.7320995330810547,1,4,6,1,60,0.5,1,dangerous,harvest,3,1.0050703733586126,1.0,1.0,-4.0,3.967499732971192,4.0
276,1,10,3,4,False,0.5,32,4,4,6,1.7663010358810425,1,0,4,0,70,0.5,2,dangerous,harvest,2,0.5688875496485687,-4.0,4.0,0.0,1.883501052856445,-0.0
277,1,10,3,5,False,0.5,32,4,4,-1,3.967499732971192,1,0,4,1,60,0.5,5,dangerous,harvest,5,1.3781361061143773,0.0,0.0,2.0,2.516699314117432,-0.0
280,1,11,3,4,False,0.5,50,6,4,5,1.883501052856445,1,-2,5,0,70,0.5,1,dangerous,harvest,1,0.6331323071391548,2.0,0.0,1.0,3.766998291015625,1.0
281,1,11,3,5,False,0.5,50,4,6,3,2.516699314117432,1,2,5,1,60,0.5,1,dangerous,harvest,3,0.9229482470056745,0.0,0.0,2.0,2.082700252532959,-2.0
284,1,12,3,4,True,0.5,-20,8,5,6,3.766998291015625,1,-3,7,0,70,0.25,2,dangerous,captured,1,1.3262784750372831,2.0,-2.0,0.0,1.3006006479263306,0.0
285,1,12,3,5,True,0.25,-20,5,8,5,2.082700252532959,1,3,7,1,60,0.5,0,dangerous,captured,3,0.7336652501155072,1.0,1.0,1.0,2.486099958,-1.0
288,1,13,3,4,True,0.5,-20,9,5,5,1.3006006479263306,1,-4,7,0,70,1.0,4,dangerous,captured,0,0.2628261946277331,1.0,-1.0,2.0,1.8162013292312624,2.0
289,1,13,3,5,True,1.0,-20,5,9,5,2.486099958,1,4,7,1,60,0.5,0,dangerous,captured,4,0.910715200647039,0.0,0.0,0.0,2.251199722290039,-0.0
292,1,14,3,4,True,0.5,-20,9,7,8,1.8162013292312624,1,-2,8,0,70,0.5,1,dangerous,captured,1,0.5967471381482611,0.0,-0.0,0.0,1.3834006786346436,0.0
293,1,14,3,5,True,0.5,-20,7,9,5,2.251199722290039,1,2,8,1,60,0.5,2,dangerous,captured,4,0.8114632840171231,2.0,2.0,0.0,2.282500028610229,-0.0
296,1,15,3,4,True,0.5,-20,9,7,6,1.3834006786346436,1,-2,8,0,70,0.25,3,dangerous,captured,1,0.32454472773984616,0.0,-0.0,-2.0,1.4836009740829468,-2.0
297,1,15,3,5,True,0.25,-20,7,9,5,2.282500028610229,1,2,8,1,60,0.5,2,dangerous,captured,4,0.8252713460215884,0.0,0.0,0.0,2.0685997009277344,-0.0
300,1,16,3,4,False,0.5,98,9,5,6,1.4836009740829468,1,-4,7,0,70,-1.0,3,dangerous,harvest,1,0.39447222320018127,0.0,-0.0,0.0,1.3496004343032837,0.0
301,1,16,3,5,False,-1.0,98,5,9,6,2.0685997009277344,1,4,7,1,60,0.5,1,dangerous,harvest,3,0.7268719053844187,-2.0,-2.0,-1.0,2.4855008125305176,1.0
304,1,17,3,4,True,0.5,-20,8,5,5,1.3496004343032837,1,-3,7,0,70,0.75,3,dangerous,captured,0,0.2998085740510544,-1.0,1.0,0.0,1.5162005424499512,0.0
305,1,17,3,5,True,0.75,-20,5,8,5,2.4855008125305176,1,3,7,1,60,0.5,0,dangerous,captured,3,0.9104741734608118,0.0,0.0,1.0,3.0194990634918213,-1.0
308,1,18,3,4,True,0.25,-20,9,5,7,1.5162005424499512,1,-4,7,0,70,0.5,2,dangerous,captured,2,0.4162075624093938,1.0,-1.0,1.0,2.1168015003204346,1.0
309,1,18,3,5,True,0.5,-20,5,9,6,3.0194990634918213,1,4,7,1,60,0.25,1,dangerous,captured,3,1.105090944612375,0.0,0.0,0.0,2.017900228500366,-0.0
312,1,19,3,4,False,0.5,128,9,6,8,2.1168015003204346,1,-3,8,0,70,1.0,1,dangerous,harvest,2,0.7499062231464599,0.0,-0.0,-1.0,2.500500440597534,-1.0
313,1,19,3,5,False,1.0,128,6,9,6,2.017900228500366,1,3,8,1,60,0.5,0,dangerous,harvest,3,0.7020574799264094,1.0,1.0,0.0,1.6999000310897827,-0.0
316,1,20,3,4,False,0.5,98,9,5,8,2.500500440597534,1,-4,7,0,70,1.0,1,dangerous,harvest,3,0.9164908880805788,0.0,-0.0,1.0,1.9999014139175413,1.0
317,1,20,3,5,False,1.0,98,5,9,8,1.6999000310897827,1,4,7,1,60,0.5,3,dangerous,harvest,1,0.5305694440917701,-1.0,-1.0,0.0,3.084899902,-0.0
320,1,21,3,4,True,0.5,-20,9,6,9,1.9999014139175413,1,-3,8,0,70,0.5,0,dangerous,captured,3,0.6930978863037741,0.0,-0.0,1.0,2.316900968551636,1.0
321,1,21,3,5,True,0.5,-20,6,9,5,3.084899902,1,3,8,1,60,0.5,1,dangerous,captured,4,1.1265192101534747,1.0,1.0,-1.0,2.0182008743286133,1.0
324,1,22,3,4,True,0.5,-20,8,7,9,2.316900968551636,1,-1,8,0,70,0.25,1,dangerous,captured,2,0.8402305032988419,-1.0,1.0,0.0,1.4995008707046509,0.0
325,1,22,3,5,True,0.25,-20,7,8,6,2.0182008743286133,1,1,8,1,60,0.5,1,dangerous,captured,2,0.702206458270184,1.0,1.0,1.0,2.2001001834869385,-1.0
328,1,23,3,4,True,0.5,-20,9,7,7,1.4995008707046509,1,-2,8,0,70,0.25,2,dangerous,captured,0,0.4051322998700798,1.0,-1.0,2.0,1.8997013568878167,2.0
329,1,23,3,5,True,0.25,-20,7,9,5,2.2001001834869385,1,2,8,1,60,0.5,2,dangerous,captured,4,0.7885028972760577,0.0,0.0,0.0,1.8851999044418333,-0.0
332,1,24,3,4,True,0.5,-20,9,9,9,1.8997013568878167,1,0,9,0,70,0.0,0,dangerous,captured,0,0.6416966932328724,0.0,-0.0,-2.0,1.483900785446167,0.0
333,1,24,3,5,True,0.0,-20,9,9,8,1.8851999044418333,1,0,9,1,60,0.5,1,dangerous,captured,1,0.6340338653788279,2.0,2.0,0.0,1.7488996982574463,-0.0
336,1,25,3,4,True,0.25,-20,9,7,7,1.483900785446167,1,-2,8,0,70,0.25,2,dangerous,captured,0,0.3946742863418644,0.0,0.0,0.0,2.282800912857056,0.0
337,1,25,3,5,True,0.25,-20,7,9,7,1.7488996982574463,1,2,8,1,60,0.25,0,dangerous,captured,2,0.5589868463402281,-2.0,-0.0,0.0,2.085999727249145,-0.0
340,1,26,3,4,True,0.0,-20,9,7,9,2.282800912857056,1,-2,8,0,70,0.5,0,dangerous,captured,2,0.8254031595651512,0.0,-0.0,-3.0,4.1839985847473145,-3.0
341,1,26,3,5,True,0.5,-20,7,9,5,2.085999727249145,1,2,8,1,60,0.0,2,dangerous,captured,4,0.7352482258255257,0.0,0.0,0.0,1.7507996559143066,-0.0
344,1,27,3,4,True,0.0,-20,9,4,9,4.1839985847473145,1,-5,7,0,70,0.0,0,dangerous,captured,5,1.4312673885090546,0.0,-0.0,-2.0,2.416700601577759,-2.0
345,1,27,3,5,True,0.0,-20,4,9,7,1.7507996559143066,1,5,7,1,60,0.0,3,dangerous,captured,2,0.5600726298040303,-3.0,-3.0,0.0,1.8175004720687864,-0.0
348,1,28,3,4,True,0.0,-20,9,2,9,2.416700601577759,1,-7,6,0,70,0.0,0,dangerous,captured,7,0.8824032221320613,0.0,-0.0,4.0,4.233397006988525,4.0
349,1,28,3,5,True,0.0,-20,2,9,5,1.8175004720687864,1,7,6,1,60,0.0,3,dangerous,captured,4,0.5974621901607369,-2.0,-2.0,0.0,1.6334002017974854,-0.0
352,1,29,3,4,True,1.0,-20,9,6,9,4.233397006988525,1,-3,8,0,70,-1.0,0,dangerous,captured,3,1.4430047457042323,0.0,-0.0,3.0,1.9165011644363403,3.0
353,1,29,3,5,True,-1.0,-20,6,9,5,1.6334002017974854,1,3,8,1,60,1.0,1,dangerous,captured,4,0.49066385548646885,4.0,4.0,-8.0,1.049800157546997,8.0
